timestamp,latitude,longitude,heading
3880000,48.4925011491,-4.5043595889,176.2313503572
3900000,48.4925008254,-4.5043595675,176.2313503572
3920000,48.4925005017,-4.5043595462,176.2313503572
3940000,48.492500178,-4.5043595249,176.2313503572
3960000,48.4924998543,-4.5043595036,176.2313503572
3980000,48.4924995306,-4.5043594822,176.2313503572
4000000,48.4924992069,-4.5043594609,176.2313503572
4020000,48.4924988832,-4.5043594396,176.2313503572
4040000,48.4924985595,-4.5043594183,176.2313503572
4060000,48.4924982358,-4.504359397,176.2313503572
4080000,48.4924979121,-4.5043593756,176.2313503572
4100000,48.4924975884,-4.5043593543,176.2313503572
4120000,48.4924972647,-4.504359333,176.2313503572
4140000,48.492496941,-4.5043593117,176.2313503572
4160000,48.4924966173,-4.5043592903,176.2313503572
4180000,48.4924962936,-4.504359269,176.2313503572
4200000,48.4924959699,-4.5043592477,176.2313503572
4220000,48.4924956462,-4.5043592264,176.2313503572
4240000,48.4924953226,-4.5043592051,176.2313503572
4260000,48.4924949989,-4.5043591837,176.2313503572
4280000,48.4924946752,-4.5043591624,176.2313503572
4300000,48.4924943515,-4.5043591411,176.2313503572
4320000,48.4924940278,-4.5043591198,176.2313503572
4340000,48.4924937041,-4.5043590984,176.2313503572
4360000,48.4924933804,-4.5043590771,176.2313503572
4380000,48.4924930567,-4.5043590558,176.2313503572
4400000,48.492492733,-4.5043590345,176.2313503572
4420000,48.4924924093,-4.5043590132,176.2313503572
4440000,48.4924920856,-4.5043589918,176.2313503572
4460000,48.4924917619,-4.5043589705,176.2313503572
4480000,48.4924914382,-4.5043589492,176.2313503572
4500000,48.4924911145,-4.5043589279,176.2313503572
4520000,48.4924907908,-4.5043589065,176.2313503572
4540000,48.4924904671,-4.5043588852,176.2313503572
4560000,48.4924901434,-4.5043588639,176.2313503572
4580000,48.4924898197,-4.5043588426,176.2313503572
4600000,48.492489496,-4.5043588213,176.2313503572
4620000,48.4924891723,-4.5043587999,176.2313503572
4640000,48.4924888486,-4.5043587786,176.2313503572
4660000,48.4924885249,-4.5043587573,176.2313503572
4680000,48.4924882013,-4.504358736,176.2313503572
4700000,48.4924878776,-4.5043587147,176.2313503572
4720000,48.4924875539,-4.5043586933,176.2313503572
4740000,48.4924872302,-4.504358672,176.2313503572
4760000,48.4924869065,-4.5043586507,176.2313503572
4780000,48.4924865828,-4.5043586294,176.2313503572
4800000,48.4924862591,-4.504358608,176.2313503572
4820000,48.4924859354,-4.5043585867,176.2313503572
4840000,48.4924856117,-4.5043585654,176.2313503572
4860000,48.492485288,-4.5043585441,176.2313503572
4880000,48.4924849643,-4.5043585228,176.2313503572
4900000,48.4924846406,-4.5043585014,176.2313503572
4920000,48.4924843169,-4.5043584801,176.2313503572
4940000,48.4924839932,-4.5043584588,176.2313503572
4960000,48.4924836695,-4.5043584375,176.2313503572
4980000,48.4924833458,-4.5043584161,176.2313503572
5000000,48.4924830221,-4.5043583948,176.2313503572
5020000,48.4924826984,-4.5043583735,176.2313503572
5040000,48.4924823747,-4.5043583522,176.2313503572
5060000,48.492482051,-4.5043583309,176.2313503572
5080000,48.4924817273,-4.5043583095,176.2313503572
5100000,48.4924814036,-4.5043582882,176.2313503572
5120000,48.4924810799,-4.5043582669,176.2313503572
5140000,48.4924807563,-4.5043582456,176.2313503572
5160000,48.4924804326,-4.5043582242,176.2313503572
5180000,48.4924801089,-4.5043582029,176.2313503572
5200000,48.4924797852,-4.5043581816,176.2313503572
5220000,48.4924794615,-4.5043581603,176.2313503572
5240000,48.4924791378,-4.504358139,176.2313503572
5260000,48.4924788141,-4.5043581176,176.2313503572
5280000,48.4924784904,-4.5043580963,176.2313503572
5300000,48.4924781667,-4.504358075,176.2313503572
5320000,48.492477843,-4.5043580537,176.2313503572
5340000,48.4924775193,-4.5043580324,176.2313503572
5360000,48.4924771956,-4.504358011,176.2313503572
5380000,48.4924768719,-4.5043579897,176.2313503572
5400000,48.4924765482,-4.5043579684,176.2313503572
5420000,48.4924762245,-4.5043579471,176.2313503572
5440000,48.4924759008,-4.5043579257,176.2313503572
5460000,48.4924755771,-4.5043579044,176.2313503572
5480000,48.4924752534,-4.5043578831,176.2313503572
5500000,48.4924749297,-4.5043578618,176.2313503572
5520000,48.492474606,-4.5043578405,176.2313503572
5540000,48.4924742823,-4.5043578191,176.2313503572
5560000,48.4924739586,-4.5043577978,176.2313503572
5580000,48.492473635,-4.5043577765,176.2313503572
5600000,48.4924733113,-4.5043577552,176.2313503572
5620000,48.4924729876,-4.5043577338,176.2313503572
5640000,48.4924726639,-4.5043577125,176.2313503572
5660000,48.4924723402,-4.5043576912,176.2313503572
5680000,48.4924720165,-4.5043576699,176.2313503572
5700000,48.4924716928,-4.5043576486,176.2313503572
5720000,48.4924713691,-4.5043576272,176.2313503572
5740000,48.4924710454,-4.5043576059,176.2313503572
5760000,48.4924707217,-4.5043575846,176.2313503572
5780000,48.492470398,-4.5043575633,176.2313503572
5800000,48.4924700743,-4.5043575419,176.2313503572
5820000,48.4924697506,-4.5043575206,176.2313503572
5840000,48.4924694269,-4.5043574993,176.2313503572
5860000,48.4924691032,-4.504357478,176.2313503572
5880000,48.4924687795,-4.5043574567,176.2313503572
5900000,48.4924684558,-4.5043574353,176.2313503572
5920000,48.4924681321,-4.504357414,176.2313503572
5940000,48.4924678084,-4.5043573927,176.2313503572
5960000,48.4924674847,-4.5043573714,176.2313503572
5980000,48.492467161,-4.50435735,176.2313503572
6000000,48.4924668373,-4.5043573287,176.2313503572
6020000,48.4924665136,-4.5043573074,176.2313503572
6040000,48.49246619,-4.5043572861,176.2313503572
6060000,48.4924658663,-4.5043572648,176.2313503572
6080000,48.4924655426,-4.5043572434,176.2313503572
6100000,48.4924652189,-4.5043572221,176.2313503572
6120000,48.4924648952,-4.5043572008,176.2313503572
6140000,48.4924645715,-4.5043571795,176.2313503572
6160000,48.4924642478,-4.5043571582,176.2313503572
6180000,48.4924639241,-4.5043571368,176.2313503572
6200000,48.4924636004,-4.5043571155,176.2313503572
6220000,48.4924632767,-4.5043570942,176.2313503572
6240000,48.492462953,-4.5043570729,176.2313503572
6260000,48.4924626293,-4.5043570515,176.2313503572
6280000,48.4924623056,-4.5043570302,176.2313503572
6300000,48.4924619819,-4.5043570089,176.2313503572
6320000,48.4924616582,-4.5043569876,176.2313503572
6340000,48.4924613345,-4.5043569663,176.2313503572
6360000,48.4924610108,-4.5043569449,176.2313503572
6380000,48.4924606871,-4.5043569236,176.2313503572
6400000,48.4924603634,-4.5043569023,176.2313503572
6420000,48.4924600397,-4.504356881,176.2313503572
6440000,48.492459716,-4.5043568596,176.2313503572
6460000,48.4924593923,-4.5043568383,176.2313503572
6480000,48.4924590687,-4.504356817,176.2313503572
6500000,48.492458745,-4.5043567957,176.2313503572
6520000,48.4924584213,-4.5043567744,176.2313503572
6540000,48.4924580976,-4.504356753,176.2313503572
6560000,48.4924577739,-4.5043567317,176.2313503572
6580000,48.4924574502,-4.5043567104,176.2313503572
6600000,48.4924571265,-4.5043566891,176.2313503572
6620000,48.4924568028,-4.5043566677,176.2313503572
6640000,48.4924564791,-4.5043566464,176.2313503572
6660000,48.4924561554,-4.5043566251,176.2313503572
6680000,48.4924558317,-4.5043566038,176.2313503572
6700000,48.492455508,-4.5043565825,176.2313503572
6720000,48.4924551843,-4.5043565611,176.2313503572
6740000,48.4924548606,-4.5043565398,176.2313503572
6760000,48.4924545369,-4.5043565185,176.2313503572
6780000,48.4924542132,-4.5043564972,176.2313503572
6800000,48.4924538895,-4.5043564758,176.2313503572
6820000,48.4924535658,-4.5043564545,176.2313503572
6840000,48.4924532421,-4.5043564332,176.2313503572
6860000,48.4924529184,-4.5043564119,176.2313503572
6880000,48.4924525947,-4.5043563906,176.2313503572
6900000,48.492452271,-4.5043563692,176.2313503572
6920000,48.4924519473,-4.5043563479,176.2313503572
6940000,48.4924516237,-4.5043563266,176.2313503572
6960000,48.4924513,-4.5043563053,176.2313503572
6980000,48.4924509763,-4.504356284,176.2313503572
7000000,48.4924506526,-4.5043562626,176.2313503572
7020000,48.4924503289,-4.5043562413,176.2313503572
7040000,48.4924500052,-4.50435622,176.2313503572
7060000,48.4924496815,-4.5043561987,176.2313503572
7080000,48.4924493578,-4.5043561773,176.2313503572
7100000,48.4924490341,-4.504356156,176.2313503572
7120000,48.4924487104,-4.5043561347,176.2313503572
7140000,48.4924483867,-4.5043561134,176.2313503572
7160000,48.492448063,-4.5043560921,176.2313503572
7180000,48.4924477393,-4.5043560707,176.2313503572
7200000,48.4924474156,-4.5043560494,176.2313503572
7220000,48.4924470919,-4.5043560281,176.2313503572
7240000,48.4924467682,-4.5043560068,176.2313503572
7260000,48.4924464445,-4.5043559854,176.2313503572
7280000,48.4924461208,-4.5043559641,176.2313503572
7300000,48.4924457971,-4.5043559428,176.2313503572
7320000,48.4924454734,-4.5043559215,176.2313503572
7340000,48.4924451497,-4.5043559002,176.2313503572
7360000,48.492444826,-4.5043558788,176.2313503572
7380000,48.4924445024,-4.5043558575,176.2313503572
7400000,48.4924441787,-4.5043558362,176.2313503572
7420000,48.492443855,-4.5043558149,176.2313503572
7440000,48.4924435313,-4.5043557935,176.2313503572
7460000,48.4924432076,-4.5043557722,176.2313503572
7480000,48.4924428839,-4.5043557509,176.2313503572
7500000,48.4924425602,-4.5043557296,176.2313503572
7520000,48.4924422365,-4.5043557083,176.2313503572
7540000,48.4924419128,-4.5043556869,176.2313503572
7560000,48.4924415891,-4.5043556656,176.2313503572
7580000,48.4924412654,-4.5043556443,176.2313503572
7600000,48.4924409417,-4.504355623,176.2313503572
7620000,48.492440618,-4.5043556016,176.2313503572
7640000,48.4924402943,-4.5043555803,176.2313503572
7660000,48.4924399706,-4.504355559,176.2313503572
7680000,48.4924396469,-4.5043555377,176.2313503572
7700000,48.4924393232,-4.5043555164,176.2313503572
7720000,48.4924389995,-4.504355495,176.2313503572
7740000,48.4924386758,-4.5043554737,176.2313503572
7760000,48.4924383521,-4.5043554524,176.2313503572
7780000,48.4924380284,-4.5043554311,176.2313503572
7800000,48.4924377047,-4.5043554098,176.2313503572
7820000,48.492437381,-4.5043553884,176.2313503572
7840000,48.4924370574,-4.5043553671,176.2313503572
7860000,48.4924367337,-4.5043553458,176.2313503572
7880000,48.49243641,-4.5043553245,176.2313503572
7900000,48.4924360863,-4.5043553031,176.2313503572
7920000,48.4924357626,-4.5043552818,176.2313503572
7940000,48.4924354389,-4.5043552605,176.2313503572
7960000,48.4924351152,-4.5043552392,176.2313503572
7980000,48.4924347915,-4.5043552179,176.2313503572
8000000,48.4924344678,-4.5043551965,176.2313503572
8020000,48.4924341441,-4.5043551752,176.2313503572
8040000,48.4924338204,-4.5043551539,176.2313503572
8060000,48.4924334967,-4.5043551326,176.2313503572
8080000,48.492433173,-4.5043551112,176.2313503572
8100000,48.4924328493,-4.5043550899,176.2313503572
8120000,48.4924325256,-4.5043550686,176.2313503572
8140000,48.4924322019,-4.5043550473,176.2313503572
8160000,48.4924318782,-4.504355026,176.2313503572
8180000,48.4924315545,-4.5043550046,176.2313503572
8200000,48.4924312308,-4.5043549833,176.2313503572
8220000,48.4924309071,-4.504354962,176.2313503572
8240000,48.4924305834,-4.5043549407,176.2313503572
8260000,48.4924302597,-4.5043549193,176.2313503572
8280000,48.4924299361,-4.504354898,176.2313503572
8300000,48.4924296124,-4.5043548767,176.2313503572
8320000,48.4924292887,-4.5043548554,176.2313503572
8340000,48.492428965,-4.5043548341,176.2313503572
8360000,48.4924286413,-4.5043548127,176.2313503572
8380000,48.4924283176,-4.5043547914,176.2313503572
8400000,48.4924279939,-4.5043547701,176.2313503572
8420000,48.4924276702,-4.5043547488,176.2313503572
8440000,48.4924273465,-4.5043547274,176.2313503572
8460000,48.4924270228,-4.5043547061,176.2313503572
8480000,48.4924266991,-4.5043546848,176.2313503572
8500000,48.4924263754,-4.5043546635,176.2313503572
8520000,48.4924260517,-4.5043546422,176.2313503572
8540000,48.492425728,-4.5043546208,176.2313503572
8560000,48.4924254043,-4.5043545995,176.2313503572
8580000,48.4924250806,-4.5043545782,176.2313503572
8600000,48.4924247569,-4.5043545569,176.2313503572
8620000,48.4924244332,-4.5043545356,176.2313503572
8640000,48.4924241095,-4.5043545142,176.2313503572
8660000,48.4924237858,-4.5043544929,176.2313503572
8680000,48.4924234621,-4.5043544716,176.2313503572
8700000,48.4924231384,-4.5043544503,176.2313503572
8720000,48.4924228147,-4.5043544289,176.2313503572
8740000,48.4924224911,-4.5043544076,176.2313503572
8760000,48.4924221674,-4.5043543863,176.2313503572
8780000,48.4924218437,-4.504354365,176.2313503572
8800000,48.49242152,-4.5043543437,176.2313503572
8820000,48.4924211963,-4.5043543223,176.2313503572
8840000,48.4924208726,-4.504354301,176.2313503572
8860000,48.4924205489,-4.5043542797,176.2313503572
8880000,48.4924202252,-4.5043542584,176.2313503572
8900000,48.4924199015,-4.504354237,176.2313503572
8920000,48.4924195778,-4.5043542157,176.2313503572
8940000,48.4924192541,-4.5043541944,176.2313503572
8960000,48.4924189304,-4.5043541731,176.2313503572
8980000,48.4924186067,-4.5043541518,176.2313503572
9000000,48.492418283,-4.5043541304,176.2313503572
9020000,48.4924179593,-4.5043541091,176.2313503572
9040000,48.4924176356,-4.5043540878,176.2313503572
9060000,48.4924173119,-4.5043540665,176.2313503572
9080000,48.4924169882,-4.5043540451,176.2313503572
9100000,48.4924166645,-4.5043540238,176.2313503572
9120000,48.4924163408,-4.5043540025,176.2313503572
9140000,48.4924160171,-4.5043539812,176.2313503572
9160000,48.4924156934,-4.5043539599,176.2313503572
9180000,48.4924153698,-4.5043539385,176.2313503572
9200000,48.4924150461,-4.5043539172,176.2313503572
9220000,48.4924147224,-4.5043538959,176.2313503572
9240000,48.4924143987,-4.5043538746,176.2313503572
9260000,48.492414075,-4.5043538532,176.2313503572
9280000,48.4924137513,-4.5043538319,176.2313503572
9300000,48.4924134276,-4.5043538106,176.2313503572
9320000,48.4924131039,-4.5043537893,176.2313503572
9340000,48.4924127802,-4.504353768,176.2313503572
9360000,48.4924124565,-4.5043537466,176.2313503572
9380000,48.4924121328,-4.5043537253,176.2313503572
9400000,48.4924118091,-4.504353704,176.2313503572
9420000,48.4924114854,-4.5043536827,176.2313503572
9440000,48.4924111617,-4.5043536614,176.2313503572
9460000,48.492410838,-4.50435364,176.2313503572
9480000,48.4924105143,-4.5043536187,176.2313503572
9500000,48.4924101906,-4.5043535974,176.2313503572
9520000,48.4924098669,-4.5043535761,176.2313503572
9540000,48.4924095432,-4.5043535547,176.2313503572
9560000,48.4924092195,-4.5043535334,176.2313503572
9580000,48.4924088958,-4.5043535121,176.2313503572
9600000,48.4924085721,-4.5043534908,176.2313503572
9620000,48.4924082484,-4.5043534695,176.2313503572
9640000,48.4924079248,-4.5043534481,176.2313503572
9660000,48.4924076011,-4.5043534268,176.2313503572
9680000,48.4924072774,-4.5043534055,176.2313503572
9700000,48.4924069537,-4.5043533842,176.2313503572
9720000,48.49240663,-4.5043533628,176.2313503572
9740000,48.4924063063,-4.5043533415,176.2313503572
9760000,48.4924059826,-4.5043533202,176.2313503572
9780000,48.4924056589,-4.5043532989,176.2313503572
9800000,48.4924053352,-4.5043532776,176.2313503572
9820000,48.4924050115,-4.5043532562,176.2313503572
9840000,48.4924046878,-4.5043532349,176.2313503572
9860000,48.4924043641,-4.5043532136,176.2313503572
9880000,48.4924040404,-4.5043531923,176.2313503572
9900000,48.4924037167,-4.5043531709,176.2313503572
9920000,48.492403393,-4.5043531496,176.2313503572
9940000,48.4924030693,-4.5043531283,176.2313503572
9960000,48.4924027456,-4.504353107,176.2313503572
9980000,48.4924024219,-4.5043530857,176.2313503572
10000000,48.4924020982,-4.5043530643,176.2313503572
10020000,48.4924017745,-4.504353043,176.2313503572
10040000,48.4924014508,-4.5043530217,176.2313503572
10060000,48.4924011271,-4.5043530004,176.2313503572
10080000,48.4924008035,-4.504352979,176.2313503572
10100000,48.4924004798,-4.5043529577,176.2313503572
10120000,48.4924001561,-4.5043529364,176.2313503572
10140000,48.4923998324,-4.5043529151,176.2313503572
10160000,48.4923995087,-4.5043528938,176.2313503572
10180000,48.492399185,-4.5043528724,176.2313503572
10200000,48.4923988613,-4.5043528511,176.2313503572
10220000,48.4923985376,-4.5043528298,176.2313503572
10240000,48.4923982139,-4.5043528085,176.2313503572
10260000,48.4923978902,-4.5043527872,176.2313503572
10280000,48.4923975665,-4.5043527658,176.2313503572
10300000,48.4923972428,-4.5043527445,176.2313503572
10320000,48.4923969191,-4.5043527232,176.2313503572
10340000,48.4923965954,-4.5043527019,176.2313503572
10360000,48.4923962717,-4.5043526805,176.2313503572
10380000,48.492395948,-4.5043526592,176.2313503572
10400000,48.4923956243,-4.5043526379,176.2313503572
10420000,48.4923953006,-4.5043526166,176.2313503572
10440000,48.4923949769,-4.5043525953,176.2313503572
10460000,48.4923946532,-4.5043525739,176.2313503572
10480000,48.4923943295,-4.5043525526,176.2313503572
10500000,48.4923940058,-4.5043525313,176.2313503572
10520000,48.4923936821,-4.50435251,176.2313503572
10540000,48.4923933585,-4.5043524886,176.2313503572
10560000,48.4923930348,-4.5043524673,176.2313503572
10580000,48.4923927111,-4.504352446,176.2313503572
10600000,48.4923923874,-4.5043524247,176.2313503572
10620000,48.4923920637,-4.5043524034,176.2313503572
10640000,48.49239174,-4.504352382,176.2313503572
10660000,48.4923914163,-4.5043523607,176.2313503572
10680000,48.4923910926,-4.5043523394,176.2313503572
10700000,48.4923907689,-4.5043523181,176.2313503572
10720000,48.4923904452,-4.5043522967,176.2313503572
10740000,48.4923901215,-4.5043522754,176.2313503572
10760000,48.4923897978,-4.5043522541,176.2313503572
10780000,48.4923894741,-4.5043522328,176.2313503572
10800000,48.4923891504,-4.5043522115,176.2313503572
10820000,48.4923888267,-4.5043521901,176.2313503572
10840000,48.492388503,-4.5043521688,176.2313503572
