timestamp,latitude,longitude,heading
363600000,48.4920848077,-4.5038075437,161.2313503572
363620000,48.492084499,-4.5038074437,161.2313503572
363640000,48.4920841904,-4.5038073437,161.2313503572
363660000,48.4920838817,-4.5038072437,161.2313503572
363680000,48.4920835731,-4.5038071437,161.2313503572
363700000,48.4920832645,-4.5038070437,161.2313503572
363720000,48.4920829558,-4.5038069438,161.2313503572
363740000,48.4920826472,-4.5038068438,161.2313503572
363760000,48.4920823385,-4.5038067438,161.2313503572
363780000,48.4920820299,-4.5038066438,161.2313503572
363800000,48.4920817213,-4.5038065438,161.2313503572
363820000,48.4920814126,-4.5038064438,161.2313503572
363840000,48.492081104,-4.5038063438,161.2313503572
363860000,48.4920807953,-4.5038062439,161.2313503572
363880000,48.4920804867,-4.5038061439,161.2313503572
363900000,48.4920801781,-4.5038060439,161.2313503572
363920000,48.4920798694,-4.5038059439,161.2313503572
363940000,48.4920795608,-4.5038058439,161.2313503572
363960000,48.4920792521,-4.5038057439,161.2313503572
363980000,48.4920789435,-4.5038056439,161.2313503572
364000000,48.4920786348,-4.503805544,161.2313503572
364020000,48.4920783262,-4.503805444,161.2313503572
364040000,48.4920780176,-4.503805344,161.2313503572
364060000,48.4920777089,-4.503805244,161.2313503572
364080000,48.4920774003,-4.503805144,161.2313503572
364100000,48.4920770916,-4.503805044,161.2313503572
364120000,48.492076783,-4.5038049441,161.2313503572
364140000,48.4920764744,-4.5038048441,161.2313503572
364160000,48.4920761657,-4.5038047441,161.2313503572
364180000,48.4920758571,-4.5038046441,161.2313503572
364200000,48.4920755484,-4.5038045441,161.2313503572
364220000,48.4920752398,-4.5038044441,161.2313503572
364240000,48.4920749312,-4.5038043441,161.2313503572
364260000,48.4920746225,-4.5038042442,161.2313503572
364280000,48.4920743139,-4.5038041442,161.2313503572
364300000,48.4920740052,-4.5038040442,161.2313503572
364320000,48.4920736966,-4.5038039442,161.2313503572
364340000,48.4920733879,-4.5038038442,161.2313503572
364360000,48.4920730793,-4.5038037442,161.2313503572
364380000,48.4920727707,-4.5038036442,161.2313503572
364400000,48.492072462,-4.5038035443,161.2313503572
364420000,48.4920721534,-4.5038034443,161.2313503572
364440000,48.4920718447,-4.5038033443,161.2313503572
364460000,48.4920715361,-4.5038032443,161.2313503572
364480000,48.4920712275,-4.5038031443,161.2313503572
364500000,48.4920709188,-4.5038030443,161.2313503572
364520000,48.4920706102,-4.5038029444,161.2313503572
364540000,48.4920703015,-4.5038028444,161.2313503572
364560000,48.4920699929,-4.5038027444,161.2313503572
364580000,48.4920696843,-4.5038026444,161.2313503572
364600000,48.4920693756,-4.5038025444,161.2313503572
364620000,48.492069067,-4.5038024444,161.2313503572
364640000,48.4920687583,-4.5038023444,161.2313503572
364660000,48.4920684497,-4.5038022445,161.2313503572
364680000,48.492068141,-4.5038021445,161.2313503572
364700000,48.4920678324,-4.5038020445,161.2313503572
364720000,48.4920675238,-4.5038019445,161.2313503572
364740000,48.4920672151,-4.5038018445,161.2313503572
364760000,48.4920669065,-4.5038017445,161.2313503572
364780000,48.4920665978,-4.5038016445,161.2313503572
364800000,48.4920662892,-4.5038015446,161.2313503572
364820000,48.4920659806,-4.5038014446,161.2313503572
364840000,48.4920656719,-4.5038013446,161.2313503572
364860000,48.4920653633,-4.5038012446,161.2313503572
364880000,48.4920650546,-4.5038011446,161.2313503572
364900000,48.492064746,-4.5038010446,161.2313503572
364920000,48.4920644374,-4.5038009446,161.2313503572
364940000,48.4920641287,-4.5038008447,161.2313503572
364960000,48.4920638201,-4.5038007447,161.2313503572
364980000,48.4920635114,-4.5038006447,161.2313503572
365000000,48.4920632028,-4.5038005447,161.2313503572
365020000,48.4920628941,-4.5038004447,161.2313503572
365040000,48.4920625855,-4.5038003447,161.2313503572
365060000,48.4920622769,-4.5038002448,161.2313503572
365080000,48.4920619682,-4.5038001448,161.2313503572
365100000,48.4920616596,-4.5038000448,161.2313503572
365120000,48.4920613509,-4.5037999448,161.2313503572
365140000,48.4920610423,-4.5037998448,161.2313503572
365160000,48.4920607337,-4.5037997448,161.2313503572
365180000,48.492060425,-4.5037996448,161.2313503572
365200000,48.4920601164,-4.5037995449,161.2313503572
365220000,48.4920598077,-4.5037994449,161.2313503572
365240000,48.4920594991,-4.5037993449,161.2313503572
365260000,48.4920591905,-4.5037992449,161.2313503572
365280000,48.4920588818,-4.5037991449,161.2313503572
365300000,48.4920585732,-4.5037990449,161.2313503572
365320000,48.4920582645,-4.5037989449,161.2313503572
365340000,48.4920579559,-4.503798845,161.2313503572
365360000,48.4920576472,-4.503798745,161.2313503572
365380000,48.4920573386,-4.503798645,161.2313503572
365400000,48.49205703,-4.503798545,161.2313503572
365420000,48.4920567213,-4.503798445,161.2313503572
365440000,48.4920564127,-4.503798345,161.2313503572
365460000,48.492056104,-4.5037982451,161.2313503572
365480000,48.4920557954,-4.5037981451,161.2313503572
365500000,48.4920554868,-4.5037980451,161.2313503572
365520000,48.4920551781,-4.5037979451,161.2313503572
365540000,48.4920548695,-4.5037978451,161.2313503572
365560000,48.4920545608,-4.5037977451,161.2313503572
365580000,48.4920542522,-4.5037976451,161.2313503572
365600000,48.4920539436,-4.5037975452,161.2313503572
365620000,48.4920536349,-4.5037974452,161.2313503572
365640000,48.4920533263,-4.5037973452,161.2313503572
365660000,48.4920530176,-4.5037972452,161.2313503572
365680000,48.492052709,-4.5037971452,161.2313503572
365700000,48.4920524003,-4.5037970452,161.2313503572
